,trackId,frame,xCenter,yCenter
128974,265,17580,119.39991,-60.85054
128975,267,17580,77.28894,-83.93029
128976,268,17580,93.8392,-75.38999
128977,269,17580,121.1054,-84.78673
128978,270,17580,153.86938,-61.84205
128979,271,17580,115.09137,-76.1905
128980,272,17580,130.88201999999998,-42.191140000000004
128981,273,17580,149.32889,-52.49825
129364,4,17610,172.10544,-38.54658
129365,5,17610,176.66281999999998,-36.86264
129366,138,17610,123.88113,-80.95611
129367,247,17610,93.29959000000001,-67.30542
129368,258,17610,121.94296999999999,-49.98007
129369,265,17610,118.19941999999999,-59.34284
129370,267,17610,62.014869999999995,-92.77575
129371,268,17610,80.65588000000001,-82.40401999999999
129372,269,17610,126.58783000000001,-81.87462
129373,270,17610,169.25356000000002,-55.14208000000001
129374,271,17610,126.57321999999999,-70.20595
129375,272,17610,130.43833999999998,-44.80741
129376,273,17610,129.62825,-61.1113
129377,274,17610,132.19793,-29.221870000000003
129736,4,17640,172.10544,-38.54658
129737,5,17640,176.66281999999998,-36.86264
129738,138,17640,123.87159,-80.95638000000001
129739,247,17640,93.30495,-67.29720999999999
129740,258,17640,120.63368,-50.712920000000004
129741,265,17640,116.97283,-58.111580000000004
129742,268,17640,66.09484,-90.67618
129743,269,17640,131.35838,-80.26646
129744,271,17640,135.69145,-64.07809
129745,272,17640,129.53971,-48.65488
129746,273,17640,109.35853999999999,-70.42036
129747,274,17640,131.77446,-33.16894
130084,4,17670,172.10544,-38.54658
130085,5,17670,176.66281999999998,-36.86264
130086,138,17670,123.86613,-80.95649
130087,247,17670,93.30842,-67.29566
130088,258,17670,119.34241000000002,-51.52653
130089,265,17670,115.68202,-57.24595
130090,269,17670,134.64459,-80.2244
130091,271,17670,141.71465,-56.033930000000005
130092,272,17670,127.02145,-54.297819999999994
130093,273,17670,89.50693000000001,-80.08421
130094,274,17670,131.17514,-38.348440000000004
130095,275,17670,68.97993000000001,-101.78994
130418,4,17700,172.10544,-38.54658
130419,5,17700,176.66281999999998,-36.86264
130420,138,17700,123.8749,-80.962
130421,247,17700,93.30787,-67.30496
130422,258,17700,118.11293,-52.36681
130423,265,17700,114.40493000000001,-56.73568
130424,271,17700,144.81128,-46.74073
130425,272,17700,122.04892,-60.61009
130426,273,17700,70.32432,-89.99214
130427,274,17700,130.28736,-44.55207
130428,275,17700,84.22483000000001,-93.09567
130738,4,17730,172.10544,-38.54658
130739,5,17730,176.66281999999998,-36.86264
130740,138,17730,123.86731999999999,-80.96205
130741,247,17730,93.28244000000001,-67.28809
130742,258,17730,116.8679,-53.131319999999995
130743,265,17730,113.09383999999999,-56.4782
130744,271,17730,145.83198000000002,-37.16682
130745,272,17730,114.66187,-66.91872
130746,274,17730,129.1747,-50.00023
130747,275,17730,97.31128000000001,-85.975
131038,4,17760,172.10544,-38.54658
131039,5,17760,176.66281999999998,-36.86264
131040,138,17760,123.86593,-80.96405
131041,247,17760,93.27344000000001,-67.22516
131042,258,17760,115.59391000000001,-53.86975
131043,265,17760,111.71448000000001,-56.36323
131044,271,17760,145.92762,-26.976840000000003
131045,272,17760,105.23917,-72.90867
131046,274,17760,126.70711999999999,-55.39931
131047,275,17760,107.59101000000001,-80.49583
131343,4,17790,172.10544,-38.54658
131344,5,17790,176.66281999999998,-36.86264
131345,138,17790,123.86998,-80.96871999999999
131346,247,17790,93.17524,-67.27067
131347,258,17790,114.30537,-54.61699
131348,272,17790,94.54296,-79.56844
131349,274,17790,120.26965,-60.88514
131350,275,17790,115.38302,-76.43865
131351,276,17790,79.07857,-95.1952
131624,4,17820,172.10544,-38.54658
131625,5,17820,176.66281999999998,-36.86264
131626,138,17820,123.87346000000001,-80.96356
131627,258,17820,113.0619,-55.37486
131628,272,17820,82.94753,-87.24393
131629,274,17820,110.68526999999999,-66.43309
131630,275,17820,121.43871000000001,-72.95912
131631,276,17820,91.02176999999999,-88.86681
131632,277,17820,163.87401,-45.08846
131918,4,17850,172.10544,-38.54658
131919,5,17850,176.66281999999998,-36.86264
131920,138,17850,123.87114,-80.96304
131921,258,17850,111.83123,-56.13844
131922,272,17850,70.43941,-95.31336
131923,274,17850,98.94076,-72.74815
131924,275,17850,127.37586999999999,-69.19269
131925,276,17850,99.38716,-84.54851
131926,277,17850,146.2008,-51.43085
131927,278,17850,78.02757,-100.13213
132202,4,17880,172.10544,-38.54658
132203,5,17880,176.66281999999998,-36.86264
132204,138,17880,123.86729,-80.96895
132205,258,17880,110.69474,-57.00554
132206,274,17880,85.22362,-79.93438
132207,275,17880,132.90142,-64.57987
132208,276,17880,105.47558000000001,-81.42187
132209,277,17880,129.04381999999998,-58.51987
132210,278,17880,95.32404,-90.75343000000001
132497,4,17910,172.10544,-38.54658
132498,5,17910,176.66281999999998,-36.86264
132499,138,17910,123.86708,-80.97093000000001
132500,258,17910,109.51848999999999,-57.92248000000001
132501,274,17910,70.11828,-88.54833
132502,275,17910,138.10466,-58.06765
132503,276,17910,111.31215,-78.53423000000001
132504,277,17910,112.47243999999999,-66.04656
132505,278,17910,112.78542,-81.73564
132506,279,17910,79.09485,-99.1567
132792,4,17940,172.10544,-38.54658
132793,5,17940,176.66281999999998,-36.86264
132794,138,17940,123.87121,-80.96731
132795,258,17940,108.27028,-58.8171
132796,275,17940,141.90137,-49.41748
132797,276,17940,117.48353999999999,-75.54583000000001
132798,277,17940,96.17186,-74.13892
132799,278,17940,130.25001,-73.06839000000001
132800,279,17940,98.0817,-89.28882
133062,4,17970,172.10544,-38.54658
133063,5,17970,176.66281999999998,-36.86264
133064,138,17970,123.87567,-80.97175
133065,258,17970,106.99848999999999,-59.64905
133066,275,17970,143.90536,-38.98049
133067,276,17970,124.14045,-72.09732
133068,277,17970,80.11844,-82.7131
133069,278,17970,147.7315,-65.03288
133070,279,17970,116.69463,-79.80037
133332,4,18000,172.10544,-38.54658
133333,5,18000,176.66281999999998,-36.86264
133334,138,18000,123.87303999999999,-80.96379
133335,258,18000,105.79201,-60.432930000000006
133336,275,18000,144.54441,-27.004040000000003
133337,276,18000,131.28566999999998,-67.36236
133338,277,18000,64.0575,-91.80918
133339,278,18000,165.19657,-57.629580000000004
133340,279,18000,135.32003,-70.56321
133537,4,18030,172.10544,-38.54658
133538,5,18030,176.66281999999998,-36.86264
133539,138,18030,123.88446,-80.96446999999999
133540,258,18030,104.73959,-61.26096999999999
133541,276,18030,137.97813,-60.473569999999995
133542,279,18030,153.94922,-61.94495
133717,4,18060,172.10544,-38.54658
133718,5,18060,176.66281999999998,-36.86264
133719,138,18060,123.88593,-80.95581999999999
133720,258,18060,103.88718,-62.314
133721,276,18060,142.81678,-51.12007
133722,279,18060,172.09005,-53.916819999999994
133871,4,18090,172.10544,-38.54658
133872,5,18090,176.66281999999998,-36.86264
133873,138,18090,123.8762,-80.94917
133874,258,18090,103.16006,-63.505419999999994
133875,276,18090,145.08607,-39.91807
134052,4,18120,172.10544,-38.54658
134053,5,18120,176.66281999999998,-36.86264
134054,138,18120,123.8764,-80.9473
134055,258,18120,102.24173,-64.52693000000001
134056,276,18120,145.42173,-27.548479999999998
134057,280,18120,69.34000999999999,-111.05083
134058,281,18120,167.39523,-44.77046
134248,4,18150,172.10544,-38.54658
134249,5,18150,176.66281999999998,-36.86264
134250,138,18150,123.88893,-80.95251
134251,258,18150,101.20229,-65.0931
134252,280,18150,75.43705,-108.22888
134253,281,18150,149.87896999999998,-51.73068
134254,282,18150,175.30787,-41.80379
134437,4,18180,172.10544,-38.54658
134438,5,18180,176.66281999999998,-36.86264
134439,138,18180,123.88126000000001,-80.9581
134440,280,18180,81.46304,-105.70876000000001
134441,281,18180,132.47472,-59.41935
134442,282,18180,157.03111,-48.25213
134631,4,18210,172.10544,-38.54658
134632,5,18210,176.66281999999998,-36.86264
134633,138,18210,123.86341999999999,-80.95730999999999
134634,280,18210,87.28649,-103.2636
134635,281,18210,115.3322,-67.70604
134636,282,18210,138.78314,-55.20992
134637,283,18210,167.93572,-44.92969
134841,4,18240,172.10544,-38.54658
134842,5,18240,176.66281999999998,-36.86264
134843,138,18240,123.85918000000001,-80.9693
134844,280,18240,92.93274,-100.421
134845,281,18240,98.24761,-76.57034
134846,282,18240,120.20595,-62.88377
134847,283,18240,148.2235,-52.80923000000001
135078,4,18270,172.10544,-38.54658
135079,5,18270,176.66281999999998,-36.86264
135080,138,18270,123.84523999999999,-80.97032
135081,280,18270,98.27436,-97.26076
135082,281,18270,81.23445,-85.84028
135083,282,18270,101.09175,-71.76485
135084,283,18270,127.42551999999999,-61.90279
135085,284,18270,160.0277,-48.2568
135318,4,18300,172.10544,-38.54658
135319,5,18300,176.66281999999998,-36.86264
135320,138,18300,123.86528,-80.96266
135321,280,18300,103.66459,-94.25185
135322,281,18300,64.29564,-95.45698
135323,282,18300,81.826,-81.80895
135324,283,18300,105.82779,-72.69507
135325,284,18300,141.00892,-56.145759999999996
135538,4,18330,172.10544,-38.54658
135539,5,18330,176.66281999999998,-36.86264
135540,138,18330,123.87233,-80.97035
135541,280,18330,109.09856,-91.28971999999999
135542,282,18330,62.53982,-92.53707
135543,283,18330,84.04168,-85.96531
135544,284,18330,122.12813,-64.70607
135726,4,18360,172.10544,-38.54658
135727,5,18360,176.66281999999998,-36.86264
135728,138,18360,123.87095,-80.97716
135729,280,18360,113.95175,-88.48161
135730,283,18360,61.6429,-100.60576999999999
135731,284,18360,103.34419,-74.09946
135887,4,18390,172.10544,-38.54658
135888,5,18390,176.66281999999998,-36.86264
135889,138,18390,123.87189,-80.95555
135890,280,18390,118.62305,-86.27851
135891,284,18390,85.11969,-84.92577
135892,285,18390,171.28162,-44.10438
136067,4,18420,172.10544,-38.54658
136068,5,18420,176.66281999999998,-36.86264
136069,138,18420,123.85363999999998,-80.96966
136070,280,18420,122.57861000000001,-84.25795
136071,284,18420,67.20792,-96.54908
136072,285,18420,153.8335,-50.854859999999995
136229,4,18450,172.10544,-38.54658
136230,5,18450,176.66281999999998,-36.86264
136231,138,18450,123.87884,-80.97621
136232,280,18450,125.27533999999999,-83.6374
136233,285,18450,136.13051000000002,-58.102740000000004
136379,4,18480,172.10544,-38.54658
136380,5,18480,176.66281999999998,-36.86264
136381,138,18480,123.88561999999999,-80.96077
136382,280,18480,126.96976000000001,-84.27086
136383,285,18480,118.68496,-66.07164
136531,4,18510,172.10544,-38.54658
136532,5,18510,176.66281999999998,-36.86264
136533,138,18510,123.87055,-80.94941
136534,285,18510,101.7366,-75.19324
136535,286,18510,161.10617,-47.87737
136681,4,18540,172.10544,-38.54658
136682,5,18540,176.66281999999998,-36.86264
136683,138,18540,123.86,-80.95708
136684,285,18540,85.13449,-85.59914
136685,286,18540,142.36005,-55.73141
136831,4,18570,172.10544,-38.54658
136832,5,18570,176.66281999999998,-36.86264
136833,138,18570,123.86433999999998,-80.96495999999999
136834,285,18570,68.60631,-96.09334
136835,286,18570,123.54176000000001,-64.33576
136967,4,18600,172.10544,-38.54658
136968,5,18600,176.66281999999998,-36.86264
136969,138,18600,123.86442,-80.95827
136970,286,18600,104.74638,-73.50717
137087,4,18630,172.10544,-38.54658
137088,5,18630,176.66281999999998,-36.86264
137089,138,18630,123.87993999999999,-80.95224
137090,286,18630,85.98911,-83.2674
137207,4,18660,172.10544,-38.54658
137208,5,18660,176.66281999999998,-36.86264
137209,138,18660,123.85983999999999,-80.95995
137210,286,18660,67.15536,-93.86243
137309,4,18690,172.10544,-38.54658
137310,5,18690,176.66281999999998,-36.86264
137311,138,18690,123.8332,-80.94874
137399,4,18720,172.10544,-38.54658
137400,5,18720,176.66281999999998,-36.86264
137401,138,18720,123.85065,-80.9615
137496,4,18750,172.10544,-38.54658
137497,5,18750,176.66281999999998,-36.86264
137498,138,18750,123.86162,-80.97028
137499,287,18750,171.31462,-43.579390000000004
137616,4,18780,172.10544,-38.54658
137617,5,18780,176.66281999999998,-36.86264
137618,138,18780,123.86398,-80.9624
137619,287,18780,146.73521000000002,-53.16255
137736,4,18810,172.10544,-38.54658
137737,5,18810,176.66281999999998,-36.86264
137738,138,18810,123.86881000000001,-80.9603
137739,287,18810,121.97995,-63.86166
137877,4,18840,172.10544,-38.54658
137878,5,18840,176.66281999999998,-36.86264
137879,138,18840,123.88176999999999,-80.96604
137880,287,18840,97.06648,-75.85063000000001
137881,288,18840,73.91618000000001,-98.1062
138058,4,18870,172.10544,-38.54658
138059,5,18870,176.66281999999998,-36.86264
138060,138,18870,123.85866999999999,-80.93865
138061,287,18870,71.87826,-89.3447
138062,288,18870,90.11945,-89.33775
138063,289,18870,77.01572,-100.41077
138064,290,18870,131.43018999999998,-36.28131
138254,4,18900,172.10544,-38.54658
138255,5,18900,176.66281999999998,-36.86264
138256,138,18900,123.86209,-80.95624000000001
138257,288,18900,105.39498999999999,-81.36891
138258,289,18900,92.5171,-92.02083
138259,290,18900,130.28392,-42.955
138437,4,18930,172.10544,-38.54658
138438,5,18930,176.66281999999998,-36.86264
138439,138,18930,123.87028000000001,-80.95325
138440,288,18930,118.18673000000001,-74.66373
138441,289,18930,107.90253,-84.00385
138442,290,18930,129.40423,-46.303509999999996
138443,291,18930,152.39977,-26.97815
138656,4,18960,172.10544,-38.54658
138657,5,18960,176.66281999999998,-36.86264
138658,138,18960,123.87126,-80.94792
138659,288,18960,127.83513,-69.17035
138660,289,18960,123.17804,-76.31178
138661,290,18960,129.35086,-46.62295
138662,291,18960,152.13036,-28.277379999999997
138663,292,18960,171.08003,-43.8043
138896,4,18990,172.10544,-38.54658
138897,5,18990,176.66281999999998,-36.86264
138898,138,18990,123.88683999999999,-80.94856
138899,288,18990,134.23958000000002,-65.05308000000001
138900,289,18990,138.41831000000002,-69.17935
138901,290,18990,129.27542,-46.91567
138902,291,18990,152.5595,-29.55841
138903,292,18990,153.23701,-50.8296
139136,4,19020,172.10544,-38.54658
139137,5,19020,176.66281999999998,-36.86264
139138,138,19020,123.88066,-80.95903
139139,288,19020,139.95127,-60.74394
139140,289,19020,153.47689,-62.53848000000001
139141,290,19020,128.97061000000002,-47.99873
139142,291,19020,153.29876000000002,-30.51875
139143,292,19020,135.58581,-58.345969999999994
139376,4,19050,172.10544,-38.54658
139377,5,19050,176.66281999999998,-36.86264
139378,138,19050,123.87105,-80.95219
139379,288,19050,144.11521000000002,-51.84778
139380,289,19050,168.49767,-56.24555
139381,290,19050,127.85184,-50.8176
139382,291,19050,153.86915,-31.44006
139383,292,19050,118.12892,-66.46855
139609,4,19080,172.10544,-38.54658
139610,5,19080,176.66281999999998,-36.86264
139611,138,19080,123.87526000000001,-80.96826999999999
139612,288,19080,145.0684,-38.97061
139613,290,19080,125.40602,-54.86991999999999
139614,291,19080,154.40589,-32.3269
139615,292,19080,100.74345,-75.5847
139616,293,19080,131.68201000000002,-33.258179999999996
139849,4,19110,172.10544,-38.54658
139850,5,19110,176.66281999999998,-36.86264
139851,138,19110,123.86885,-80.96453000000001
139852,288,19110,144.99903,-25.04438
139853,290,19110,121.03586999999999,-59.43685
139854,291,19110,154.86338,-33.17629
139855,292,19110,83.53824,-85.89404
139856,293,19110,130.70593,-40.76207
140074,4,19140,172.10544,-38.54658
140075,5,19140,176.66281999999998,-36.86264
140076,138,19140,123.88011000000002,-80.9659
140077,290,19140,114.68335,-63.9822
140078,291,19140,155.24623,-34.053259999999995
140079,292,19140,66.31959,-96.83015999999999
140080,293,19140,129.5841,-47.18347
140292,4,19170,172.10544,-38.54658
140293,5,19170,176.66281999999998,-36.86264
140294,138,19170,123.87473,-80.96184000000001
140295,290,19170,106.68798000000001,-68.45671999999999
140296,291,19170,155.56897,-34.76791
140297,293,19170,128.3716,-51.640370000000004
140298,294,19170,131.63609,-36.29681
140502,4,19200,172.10544,-38.54658
140503,5,19200,176.66281999999998,-36.86264
140504,138,19200,123.86932,-80.9591
140505,290,19200,97.32167,-73.19988000000001
140506,291,19200,155.50756,-35.41212
140507,293,19200,125.57658,-56.42309
140508,294,19200,130.72648999999998,-43.811609999999995
140712,4,19230,172.10544,-38.54658
140713,5,19230,176.66281999999998,-36.86264
140714,138,19230,123.86216999999999,-80.96812
140715,290,19230,86.87759,-78.56413
140716,291,19230,154.51575,-36.288920000000005
140717,293,19230,119.79685,-61.64017
140718,294,19230,128.32335,-50.962990000000005
140903,4,19260,172.10544,-38.54658
140904,5,19260,176.66281999999998,-36.86264
140905,138,19260,123.85963999999998,-80.96375
140906,291,19260,152.99509,-36.80049
140907,293,19260,110.78523999999999,-66.77405
140908,294,19260,122.42488999999999,-58.838809999999995
141083,4,19290,172.10544,-38.54658
141084,5,19290,176.66281999999998,-36.86264
141085,138,19290,123.8686,-80.96548
141086,291,19290,151.25871999999998,-37.32528
141087,293,19290,99.58192,-72.24401
141088,294,19290,113.08112,-66.22105
141263,4,19320,172.10544,-38.54658
141264,5,19320,176.66281999999998,-36.86264
141265,138,19320,123.87643,-80.96024
141266,291,19320,149.53002,-37.78431
141267,293,19320,88.06204,-78.2498
141268,294,19320,100.82082,-74.01023
141455,4,19350,172.10544,-38.54658
141456,5,19350,176.66281999999998,-36.86264
141457,138,19350,123.89278999999999,-80.96006
141458,291,19350,147.84638,-38.38551
141459,293,19350,75.26305,-85.42524
141460,294,19350,85.91566,-82.60736999999999
141461,295,19350,135.50888999999998,-26.63859
